Unnamed: 0,x1,x2,x3,x4,x5,x7,x8,x9,x10,x6_B,x6_C,x6_D,x6_E,x6_F,x6_Fx
1010,0.8850935096488165,0.5941121977640323,1.654904470794705,-1.6509583709073903,1.0,0.7788157455590596,-0.8586462187382023,1.890138250057147,-1.2133395312826478,1,0,0,0,0,0
1011,-0.8274480672925425,0.10305261993710027,-0.636227076270181,0.7039452705663024,0.0,-0.010805521090202747,-1.248383576503416,-1.3007113434577429,1.0945704620211059,0,0,0,0,1,0
1012,-2.820098918827815,1.0151920132567003,0.38202607834102087,-0.2565791588600108,1.0,-0.8268986640489301,0.32923682654645364,-0.06552403922306278,0.7082064441602979,0,0,0,0,0,0
1013,-1.1602099332109448,0.28281195552888944,-0.47259519798735977,0.2644327180120962,0.0,-1.4386697019470853,0.10707783655113624,-0.3460155146206729,0.4344160313431013,0,0,0,0,1,0
1014,-0.35556979586482884,-0.3843734505817965,0.15693932227311633,-0.49380440787754193,0.0,0.6379417711270696,-0.19272462795818548,0.22123956690353336,-0.12097498039384265,0,0,0,0,1,0
1015,0.7508461434538256,0.3912016626030129,-0.05847883154114047,0.4146643128439695,0.0,-0.7808945507175011,-0.6757072313515118,0.07162787804880583,1.1145065819039066,0,0,1,0,0,0
1016,1.038551956462202,0.4567735636127753,0.31730342358126246,-0.3048920285018866,1.0,-0.1555043828295894,-0.2804087739058127,-0.7839861772438385,-0.6869965232148139,0,0,0,1,0,0
1017,-2.4745854714386706,0.8014305942495535,-1.036463241877257,0.8143568606198539,0.0,1.0443008923237582,-0.021280528610133118,0.1822748244984221,1.4104336035454952,0,1,0,0,0,0
1018,-1.6052247799976138,-0.10198242496140425,0.20318717123880028,-0.007271304295457207,0.0,-1.8771747510287335,-0.26888465538265177,-0.35672584878942476,1.021659895329635,0,0,0,0,1,0
1019,-0.6058370214807128,0.6017564617727403,-0.1767199891014428,0.197490424971403,1.0,0.9997170496469144,-0.42161393701490507,2.1299006356575774,-1.5872831837442603,0,1,0,0,0,0
1020,-0.44679103814759813,1.351748109567367,1.4194616330274783,-1.423192751288205,1.0,0.10103024639408704,-0.8475386346194929,-0.9551328442671052,-0.28631383083266304,0,0,0,0,0,0
1021,-1.0009825816512223,0.8850906108747266,-1.2209077474146748,1.2542431229032327,0.0,2.0973612722699757,-0.899919662884564,0.953876123972699,0.1771757747908337,0,0,0,0,0,0
1022,-0.6233530067504256,-1.0483125263926802,-0.7382821325465215,0.6209476114472607,0.0,0.3559196115921553,-0.09141907622287795,-1.1965154474726465,0.1828474575557813,0,0,0,0,1,0
1023,0.748313963982338,-2.255619786604371,-0.07102837185610143,0.06875771132806005,0.0,-0.8130404786024611,-0.31001925472752995,-1.8812015154187876,1.5220231871257894,0,0,0,0,1,0
1024,0.7166233542331126,-1.2626298918731875,0.82879000422461,-0.9459243396598681,0.0,-0.49127183386770457,-1.0493093616600742,1.3580657465285761,-0.8676380696382948,0,0,0,0,1,0
1025,1.234373835590588,-0.8598466719234407,0.2195892538585322,-0.012748853315823375,0.0,-1.411782994109796,-1.1878545506775808,-1.003530632728964,0.48379531312043855,0,0,0,0,1,0
1026,1.0483039864928905,-0.8427215350208154,0.5231209246589341,-0.4947791293590677,0.0,0.8743746488583796,0.3384663520345654,-0.053193487449200404,-1.0306679563285437,0,0,0,0,1,0
1027,1.0215870515733367,-1.0766757241496663,1.6613030616045965,-1.577896694756351,0.0,0.09727566951513501,0.7287152432789301,-0.5663501989377389,-0.6445053916806983,0,0,0,0,1,0
1028,1.7016341929408225,-0.41200200478469867,0.5050619437255862,-0.48914638765385876,0.0,2.91782772387797,1.9412834327431912,-0.4231845905548773,0.14722123166339202,0,0,0,0,1,0
1029,-0.05354286865544869,0.5661957427088542,0.11431696822625999,-0.021227064157832473,1.0,1.1804148507500356,1.7112322119266856,-0.39939323572155233,-0.6300007603473897,0,1,0,0,0,0
1030,-2.5094500251535345,0.6070081704228789,1.0876131854556081,-1.6271545064145545,1.0,-1.9275521730094287,-0.5151587951093777,-0.9764839327074569,0.632212093670399,0,0,1,0,0,0
1031,-0.4485070605993502,0.20708410376470054,-0.05025837756025545,0.468758087835702,0.0,-0.41584280623212927,-0.4565224431564014,-0.5674833572627853,0.7512864389323041,0,0,0,0,0,1
1032,-1.0133923537718192,-0.479092830980607,1.4412270000704315,-1.1450185756914535,0.0,-0.993175796278024,-1.2936689046505487,-0.8575718884747157,0.6033577950137532,0,0,0,0,1,0
1033,0.2709179130451287,0.6331773651332094,-1.1417490149701433,1.1513656915383823,0.0,-1.277054151123881,-0.43331343844520354,1.371951906003051,-0.8592002792953605,0,0,1,0,0,0
1034,1.2751258809691868,-0.04188064014488625,-1.5451883553449788,1.567206455232937,0.0,0.7997752842784527,0.40161150622520175,2.230935616314913,0.3000002490940429,0,0,0,0,1,0
1035,-0.1835838871333401,0.05392085035385818,1.344144338072509,-1.2908260233303996,0.0,0.5138860511790746,1.172433998336845,-1.7856335266805372,-0.2056628118431282,0,0,0,0,1,0
1036,1.7749557863975933,-0.5807813975276162,-1.0426241094022008,0.9052711727284448,0.0,-0.7316772508061451,0.024720946407811133,-0.6424258764881263,-1.2915808599171295,0,0,0,0,1,0
1037,-0.4880871882060209,0.050098718349504134,0.1434029802116786,-0.4725858044665091,0.0,-0.9260715233703124,0.04087078910672405,-0.0923470895751528,0.46285967537332356,0,0,0,0,1,0
1038,-0.3238582590125333,-0.6433948690898526,0.4892956167489614,-0.6763963286279883,0.0,0.20205930102641195,0.8969878350562459,1.9536945161128312,0.49899728249861786,0,0,0,0,1,0
1039,0.7877755046716113,1.115540351698287,-0.4211822428731197,0.17826709036216434,1.0,-0.7095083727175016,-0.39573765059099075,-1.02127350650272,-0.07981653934547972,0,0,0,0,0,0
1040,0.5891982236389893,-0.879205522335104,0.5205564398483163,-0.8266640578473797,0.0,-0.1044449496929798,-0.8126666665836502,-0.9301139012483132,-1.0512394286522264,0,0,0,0,1,0
1041,0.14605286472658685,-1.3213517381218998,-0.27848708498770947,0.4944023109080721,0.0,1.3057291273671925,0.8547205544361046,1.1158581245425185,2.4276638541997424,0,0,0,0,1,0
1042,0.41256649802592804,1.4525729735575483,-0.8285236142900324,0.9274348506330343,1.0,-0.08540488567012948,1.5956694913653242,1.751053005642984,0.5109527558678993,0,0,0,0,0,0
1043,0.4863205849461484,-1.2448098218788615,-0.6649611846850331,0.7193264911684131,0.0,-1.7737199866150637,-0.03500424109364372,-0.9064766161872532,-0.4659171183893365,0,0,0,0,1,0
1044,1.483566803248871,-0.2499237525688954,0.3289597748833662,-0.4939262386910364,0.0,0.7274961638372042,0.6299381284548552,-0.19221412195886514,0.6377753016283668,0,0,0,0,1,0
1045,-1.447559985467129,0.2392297230636575,0.7121839215473238,-0.408062181526144,0.0,-0.7268680175005212,-0.8521205130684604,0.1948290259417016,0.14006964260321897,0,0,0,0,0,1
1046,-2.710266506214662,-0.024854779398218195,0.29485279878325144,-0.719603343474405,0.0,-1.3013674972800908,-1.0002533010094847,0.6158023136891682,-1.116456032248625,0,0,0,0,1,0
1047,1.4100498901634457,0.027920425108654903,-1.5451296460526658,1.5885764308841013,0.0,-0.7173057992320291,0.3341037022195197,0.2221192556032406,1.574633468511027,0,0,0,0,1,0
1048,-1.097031009042172,-0.14587241351010363,-1.143454454812214,1.1337157123336823,0.0,2.8627816894485405,0.6958163329483845,0.10390301034201914,-0.26498303486012104,0,0,0,0,1,0
1049,0.8480246344105634,-1.354351132362089,-0.3553226970612475,0.3026207185314718,0.0,0.8253120318896021,1.7820138301989346,-0.677881804079716,0.11916499765809814,0,0,0,0,1,0
1050,0.9114477081151546,0.9763353258150332,-0.9545866551355155,1.1002287129490098,1.0,1.1299952425122737,0.4045126318141015,1.2954885690256737,1.5506372915669797,0,0,0,0,0,0
1051,-0.7021086713044109,-0.3382001104460804,-0.12286127679658267,0.31420264810852777,0.0,-0.676722619933694,-0.32030838527959754,-0.857790568151479,0.568715590584681,0,0,0,0,1,0
1052,0.9445195066670099,0.17678502096654844,1.7036237537947496,-1.6306936205278588,1.0,0.4504941688932481,-0.4300396241786365,0.27297719042868746,-0.7682596500437351,0,0,0,0,0,1
1053,0.05412010093943254,-0.8172770562489727,-1.7309596073018034,1.6713070818088103,0.0,0.8828329934002883,2.4204806883907994,0.1277788550504572,-1.3317862723041693,0,0,0,0,1,0
1054,-0.7494039242429424,0.4276955775328973,-0.35675731034467745,0.428849912740003,0.0,0.4325017302542252,0.8901552092990135,-0.6020347461913994,-0.4898590579298939,0,0,0,1,0,0
1055,-0.795771408945364,-0.4046952797062452,-0.8645951101793626,0.6640851792337121,0.0,-0.5971382459770312,-0.25569439924168447,-0.6816490585112307,0.024156563144727385,0,0,0,0,1,0
1056,0.7352135974604261,-0.44812859793754123,0.4383909932067875,-0.3853153955619096,0.0,-1.1297045862321256,0.008256876000276843,-1.004981870583848,0.05405686886867913,0,0,0,0,1,0
1057,1.2796879894384787,-0.8510210216588413,0.061345925004934944,-0.13058214380721436,0.0,3.2516897623052308,0.9748505382041721,0.7481730980281647,-2.112812630759745,0,0,0,0,1,0
1058,-0.2488904001142445,-1.1332532054297018,-0.317327560963106,0.41700069087062047,0.0,-0.5649923180920714,-1.7342673054856421,-1.2855727458345327,0.6599119104527591,0,0,0,0,1,0
1059,1.2069105006615322,0.4616480228702761,-1.9656299064208091,1.8922281022890572,0.0,1.7635273580140924,-0.18796005898094967,0.10980239162197665,-0.2940465349302281,0,0,0,0,0,1
1060,-0.10607687306254023,1.7317673069561172,2.0113651892173876,-1.6346497540603349,1.0,-0.2900855739157701,-0.6055613761176362,-0.3442611072139123,-0.4463994013334581,0,0,0,0,0,0
1061,0.08280418354758025,0.36047569233424465,1.1399250367492335,-0.739886094787465,1.0,-1.192435550490571,-0.11538807353167178,-1.246975782885796,0.35333111312564697,0,0,1,0,0,0
1062,-0.5136112782505765,0.14756804826833034,0.7143470566421216,-0.4195606407286108,0.0,-0.12558026448348497,-0.2830906708607905,-0.9936999872599193,-0.3291923723917066,0,0,0,0,0,1
1063,-0.3432855863626527,-0.18684368307365995,-0.2959131474492173,0.5125600679484993,0.0,-0.7806836194321666,-0.9503349410654693,-0.23749572502684585,-0.024277438171785445,0,0,0,0,1,0
1064,-1.898908768783029,-0.586380572723605,0.8034254870997218,-0.44308173875584855,0.0,0.7494822348118915,0.47569616924854075,-0.0007948549011025084,0.29315083985331386,0,0,0,0,1,0
1065,0.8054170525597449,0.6228427172980601,-1.977255857302274,1.7375522109221044,0.0,1.4944704414843981,-0.7971745097865031,1.6308288833496625,-2.925040992623031,0,0,0,1,0,0
1066,0.6210353231097059,0.49105362026481314,-0.453879840600161,0.8692150674877527,0.0,0.34875497893363083,0.02007329936866696,-0.13322527915194357,0.06755423413717478,0,1,0,0,0,0
1067,-1.4524848303896367,0.15400114317435998,-0.877098862160073,0.8624544236301778,0.0,0.9504013151357354,0.9000424206888908,-0.88161671293338,0.4916209956239864,0,0,0,0,1,0
1068,-0.028109462724197096,-0.7957341304062499,-0.007957192024385754,-0.25199814082474536,0.0,1.5869849032320584,0.06573131619346692,0.38007059213089883,0.012363801985915765,0,0,0,0,1,0
1069,-0.4828205339333673,-0.5225559320586901,-0.9761845981783308,0.9991848380697409,0.0,-0.10661051088907945,0.0378454339586019,0.7230149952150686,-0.8184447446729229,0,0,0,0,1,0
1070,-1.5127200087265422,-1.9790165608762857,-1.1818238822053888,0.8648612208536622,0.0,-0.47181693831703,-0.5479334758807008,-0.6267554896509687,-0.0006764194531646383,0,0,0,0,1,0
1071,0.5600676961653451,-0.22058764848352855,0.9868641264816301,-1.1073502932543975,0.0,-1.1306256528447522,-1.6561488355981404,-1.215336809652258,1.02427103889765,0,0,0,0,1,0
1072,-0.009826150341912298,-0.9487484695831563,-1.7231048185851827,1.7849431426134132,0.0,1.204721165863401,0.25523985497668344,1.1760198856157165,-0.9864799688852429,0,0,0,0,1,0
1073,1.036961496628871,-0.32740879229352754,1.7012176531722867,-1.8168303043197775,0.0,-1.3584384720487304,0.003258463146857633,-0.7677989111706945,-0.3565977575551213,0,0,0,0,1,0
1074,-0.31875902156444086,0.7902421714731717,-0.9788906714872542,1.0169721674070518,0.0,1.9922612438306972,2.4594303090175895,-1.5533360700459835,0.6504978468470058,1,0,0,0,0,0
1075,-1.5379790221322092,1.3134175857522736,0.5319361090207931,-0.12216737585713712,1.0,-0.777139973838549,-0.9821669387109284,-1.611788153646304,0.21057051893963705,0,0,0,0,0,0
1076,-0.10272156087029337,0.37780930916438016,-0.2301722363675377,-0.02691424760767654,0.0,-0.8273767749623545,0.5266302885297277,-1.5749108081557521,0.9629905211545213,0,0,0,0,1,0
1077,-0.291002707192403,-0.7987421979317544,0.03378623889532822,-0.3484891079498905,0.0,-0.2410581121612151,-0.07401963031061025,-0.1729206104771506,-2.9054380453616684,0,0,0,0,1,0
1078,-1.8768376507450475,1.0830472658534795,-0.808206219444188,0.5809518863691066,1.0,-0.9232520751896761,-1.308079533520348,-0.7167123566831771,-1.1923496561320426,0,0,0,0,0,0
1079,-0.08300125407719182,1.4138552727342215,0.13106521686560202,0.003946833593854748,1.0,-1.9393924491595322,-0.3942468958803219,0.11248618765498179,0.34829478280158155,0,0,0,0,0,0
1080,0.5596770569080358,0.6162309253113072,-0.6657256444322759,0.6733858313139945,0.0,0.9293011555594528,-0.4537455471267241,1.0751141247673779,-1.9139705613651417,0,0,1,0,0,0
1081,1.1787216928260444,-0.2664035944577986,-0.019094029194115517,-0.09566418635615295,0.0,1.1840850551148538,0.6449479822573743,0.3198044612119729,0.31860367849109095,0,0,0,0,1,0
1082,-0.8285083738480967,1.2875660747410063,0.4212566268940221,-0.5625452741764786,1.0,0.11699774469389983,0.41767365747054597,-0.8243673675552579,-0.7995933728599209,0,0,0,0,0,0
1083,-0.8801285614211253,1.4218172204419928,0.5549910136145492,-0.5715264786799538,1.0,-0.6425165964953016,-0.1335255891781432,-1.450382672224315,0.21580055427616662,0,0,0,0,0,0
1084,0.4707298931588891,-2.0251700457808104,0.11602159476818637,-0.4079122279150227,0.0,-0.23039905120898427,-0.47471111215078804,-0.19790973354002045,0.383936505094968,0,0,0,0,1,0
1085,-0.39152255893934085,-0.062669067202334,-0.3077516659267508,0.419595571639979,0.0,-1.1733322070821204,-0.14277703752964718,-0.1711860830410047,-0.26011716494702386,0,0,0,0,1,0
1086,1.1858508592719412,-0.15886766232490743,-1.1043646614014002,1.0185439556511766,0.0,-0.1951524334296089,0.06181443126739572,1.2783073044217872,-2.134577325960207,0,0,0,0,1,0
1087,-0.6029142027519158,0.026113599070232987,2.3062242081063573,-1.8628270625321508,1.0,-0.5793637696661873,0.223714777418715,-0.8241934178123781,-0.10954638465846327,0,0,0,0,1,0
1088,-0.7218708323036527,0.07466956694892303,-0.7871258663351488,0.9317673720578745,0.0,1.2902608331093377,2.705360990551171,-0.639692380528584,1.2241358707580638,0,0,0,0,1,0
1089,0.5239196134621785,-0.7706470457958532,-0.9410261649368832,0.9552562024131419,0.0,1.1114121962743144,-0.037854213334628344,-0.6362978755460981,-0.6512308297134504,0,0,0,0,1,0
1090,1.1980304332587668,-0.47693853839633465,-1.5048569424441964,1.2986028484129628,0.0,2.766758737321484,0.33480523384806976,1.7587167343150096,-2.2961195581547313,0,0,0,0,1,0
1091,0.24807946789457527,1.4856220058757161,-0.4874394445244873,0.36519988315027335,1.0,-1.21655905848998,0.052986824941474095,0.38029424180031585,0.8215858620557598,0,0,0,0,0,0
1092,-0.7411935241384214,-0.6477828751831629,0.23459383500956363,-0.19058858997677527,0.0,-0.0017003206066018856,-0.4599643327089752,-0.3875547132204076,0.660733219705607,0,0,0,0,1,0
1093,-0.831124261731865,-0.4086464707133437,1.1814647450705307,-1.2126030816864701,0.0,-0.5929758686130995,0.19140047677862768,-0.5790435601753222,-1.1329674475110612,0,0,0,0,1,0
1094,0.4159497130222684,0.36789162118425106,1.3564977078462113,-1.721809661998838,1.0,0.27312205105556553,0.012239529516524603,-0.6611279588440491,1.3210968517970723,0,0,0,0,0,1
1095,-0.45985652616439304,-0.629704687183348,0.08974484460286442,-0.11288285458096067,0.0,-1.154510105387449,-0.4725845944017456,-0.8899016906871198,-0.3464166221000105,0,0,0,0,1,0
1096,0.9184164334375134,0.4361539060204549,-1.7087369937033596,1.6864559468523093,0.0,0.3941544225804344,0.44654606855805956,-0.47687045120028687,-0.06260003783767433,0,0,0,0,0,1
1097,0.8158596769917481,1.0727721837119044,0.9677273358916748,-0.6918446852309575,1.0,-0.5692882852700483,-1.018639275774401,-0.6281619975719694,-0.22456842105962013,0,0,0,0,0,0
1098,-0.18447677686433306,-1.1705810400696273,-0.7478165263318568,0.9704548626001379,0.0,1.855929323076241,1.09037672065988,0.0861998965094928,1.54443873116813,0,0,0,0,1,0
1099,1.1941798462938595,-0.005585277526916337,-1.2177529361107957,1.5608111960389972,0.0,1.5531234008930455,0.8215074163969376,2.18519677392279,-1.5818207023927742,0,0,0,0,1,0
1100,0.12094731674343426,0.09895251469606593,-0.5371064527951165,0.3093399922790137,0.0,-1.0448188059707255,-0.8454121168704505,0.07704020004869945,-0.02640044510839148,0,0,0,0,1,0
1101,0.1753089548186519,-0.23990678843280908,1.1482781969743148,-1.5516800235718284,0.0,-1.3875680825534087,-1.1743646820702534,-1.642497738253598,-0.06490900158624596,0,0,0,0,1,0
1102,1.3628174185341249,-0.44958795743011276,0.5489788026065028,-0.6234776416072476,0.0,0.046687316249105555,3.054263361437867,-0.678731672823501,0.8151548556419529,0,0,0,0,1,0
1103,-1.201945552433841,-0.16996673656092776,-0.3883607880535133,0.35167224365234423,0.0,-1.0724648664352185,-0.5348382188144329,-0.6379479131071306,-0.7933018340550883,0,0,0,0,1,0
1104,-1.4548635444386102,1.2342349237607726,-0.788694925173555,0.5502053255836385,1.0,-0.5559574280369153,-0.4909851844089233,-1.9034969024633448,-0.6338283713936795,0,0,0,0,0,0
1105,1.42682645112468,-1.5685592940710436,0.3479959914774977,-0.3773758836962505,0.0,-0.3373271507878275,-0.5109788358226002,-0.5790882901092057,-0.10167421295192396,0,0,0,0,1,0
1106,-1.3109897108313515,1.387249262937679,-0.003770266548935535,-0.06855001320829682,1.0,2.4255914453788088,-0.5580983768735459,-0.03348746657722771,-1.293169241019335,0,0,0,0,0,0
1107,1.0226822366340076,0.5906276046899329,0.6449959321000125,-1.1387391716057507,1.0,-0.654356872645405,-1.051421264166855,-0.9629108827701662,-0.5640635741046248,0,0,0,1,0,0
1108,0.47604537733870633,-0.1202393100419422,1.28197301240192,-1.3145239498368817,0.0,-1.150903180408231,-0.9740408640135568,0.2899695953117328,-0.421372713723102,0,0,0,0,1,0
1109,0.36488060583008725,1.2918448770627637,-0.378651240866838,0.1102294417663291,1.0,-0.8550228354268476,-1.7950594056721834,0.18054526705492996,0.7452118497414314,0,0,0,0,0,0
1110,-0.14170177818895324,1.8865487617090628,0.07246868636566837,-0.14487307864988133,1.0,-0.3920005399464994,-0.5014570054892592,0.3269662206259736,0.03160258382384582,0,0,0,0,0,0
1111,-0.30923718966752406,-0.7140695645158175,-1.8447621673542989,1.8091762203870467,0.0,0.20958251687000495,0.5776520992644834,0.00118320217507538,1.4017711153881027,0,0,0,0,1,0
1112,-0.8314032897728003,1.0005090697906234,-0.20186794648804296,0.13480596781662368,1.0,0.66211449642639,1.3246005931420324,0.3124339621065163,1.1031012307700228,0,0,0,0,0,0
1113,0.7590007379501595,-0.840348834893437,-1.7062023993646576,1.7701964510304082,0.0,2.12748929085857,2.10768527351104,-1.2721835856254295,1.7178667029274493,0,0,0,0,1,0
1114,-0.18022857494109323,-1.0867323987481352,0.29397736907223326,0.04555679392082743,0.0,0.9675640907191098,1.318308731348474,-0.2487527583875062,1.8305875237805334,0,0,0,0,1,0
1115,0.0881964004386547,-1.0600072575644441,0.9916440312220547,-0.8905645718660039,0.0,-1.068879034584534,-0.43348882135234107,-0.29767239607800494,-1.9319153937198117,0,0,0,0,1,0
1116,0.11242301009286117,-0.04483906959241224,-0.9896847526136945,0.9554458299204812,0.0,0.9602799303322291,0.34388860691356693,1.3093250285736113,-1.8394793617719638,0,0,0,0,1,0
1117,1.8529999294471937,-0.7898966924359636,-0.35812334535625745,0.5951197125485608,0.0,-0.9886970219860907,-1.6714509942458886,0.3057244720240035,0.949609378893504,0,0,0,0,1,0
1118,-0.5381727215539053,-2.4770949629293955,0.2942524916278191,-0.15054227705667797,0.0,-2.3741710455336067,-1.0885147490264397,1.181884476947098,-0.10565678800818498,0,0,0,0,1,0
1119,-2.016728359067955,-0.02645312550912989,-1.3929760544742522,1.3475800094743207,0.0,0.800042463906543,2.9677118967655027,-1.2511058467810319,0.5430845433354372,0,0,0,0,1,0
1120,0.10709357451099714,0.26861546522700297,1.322524326025715,-1.5333143768438453,1.0,1.328847196239841,-0.4081971446188851,-0.8994043166410194,-0.15066608470433313,0,0,0,0,0,1
1121,-1.0755179470860612,1.3003925540906827,-1.9344030677326982,1.7546657727052453,1.0,2.0614396743775307,0.3037332288002066,0.07875484751423052,-0.13389123062494585,0,0,0,0,0,0
1122,-0.817382130715802,0.8669131467189545,0.5932538264451553,-0.5029186502405171,1.0,0.08937277735794016,1.1238310101963611,1.488528053688547,-0.7023534566029643,0,0,0,0,0,0
1123,0.6806636154575771,-0.3126563555182805,-0.549582429963366,0.6770126116428288,0.0,0.8512495489428867,2.7093290288251572,0.7850902034599461,1.1372475503671868,0,0,0,0,1,0
1124,1.4599052253775584,0.4543214425606313,-0.2633256368216624,0.27936074155222257,0.0,2.2916430481486314,0.34699434589412714,-0.21954908155428765,-1.4903299509057504,0,0,0,1,0,0
1125,0.018320803287434975,1.2150746256610239,-1.522810171046908,1.4365435877456438,1.0,1.1239555767088658,1.8657226302514447,1.3066511725259136,-1.585322889018124,0,0,0,0,0,0
1126,0.9277010914996353,-0.999369381505757,-0.17417458870719366,0.42392645638331167,0.0,-0.8985590527198642,0.44885527683537013,0.027648413056098015,0.48288877366210703,0,0,0,0,1,0
1127,0.40918328302958773,1.4418412210985698,0.6999137646387624,-0.6823183064516247,1.0,-1.5263327441320549,-0.6011329577124139,-0.4016148224377622,-0.7839807488553179,0,0,0,0,0,0
1128,-0.4694411393705203,-1.0571878147352585,-1.060476160330841,1.0955984889269765,0.0,0.5335237538437057,-0.1449474010054739,-0.15089857302854762,-1.3124157710577635,0,0,0,0,1,0
1129,0.9707411668139035,-1.2376420834187483,-0.6643058720627522,0.45317309681115314,0.0,-0.41156090113984123,-0.5373593481045348,-0.32147866088929095,-0.30904705109544467,0,0,0,0,1,0
1130,-0.8343749384087612,0.15552999597610162,0.09144332280454902,-0.1819689051828705,0.0,-0.9771731427639888,-0.4549147665076409,-0.9039369499412059,-0.3643227134521879,0,0,0,0,1,0
1131,1.1452941335219968,-0.07503887623460712,1.2019250903208738,-1.2044029746451304,0.0,0.07560599546844944,-0.7994910256849443,0.13196855885753742,-0.5935532252021528,0,0,0,0,1,0
1132,-1.0298131539808608,0.0864238638142612,-0.8249735264580143,1.04823720491875,0.0,-0.0932937157416354,0.9691067479954185,-0.06528050958303089,1.1208988473152204,0,0,0,0,1,0
1133,-0.22947702416617174,0.6194772556111092,-1.7733861921096146,1.7542494304043617,0.0,-0.735108399714251,0.5984715118659326,-0.31232890441380506,0.6279660797971869,0,0,1,0,0,0
1134,0.6170661492274013,-0.8136137660941501,0.15603278807562027,-0.12752856291212034,0.0,-0.2766562820828144,-0.4079121473947867,0.3697677973597514,0.3328836120099412,0,0,0,0,1,0
1135,1.5409210170631196,0.24778732770717227,-0.3033259683535008,0.3527220218570489,0.0,-0.8592133369621575,1.321144088347197,-0.3911132279604661,0.45132260483096415,0,0,0,0,1,0
1136,1.205389797838435,-0.05387319978452182,-1.5677026933921072,1.6788334214270044,0.0,0.7530961908339538,-0.3466742823192707,-1.215217529828569,0.09719884924467401,0,0,0,0,1,0
1137,-0.02017111495958813,-0.8398226712668637,0.25572180055309884,-0.45371540149956596,0.0,0.5556012283753711,-0.4090448286700498,2.1388615324122227,-1.7719150534245007,0,0,0,0,1,0
1138,-1.65170387591641,0.7268642735100644,-1.0848309055929994,0.8439137731688182,0.0,0.7440823939073312,-1.925821978185463,-0.42026720486714764,-0.40682159318680194,0,0,1,0,0,0
1139,0.43854400863700355,-1.056403533103196,-0.22094332533540761,0.45784006129314314,0.0,-1.0835950072580296,-0.6199354668817818,0.5255323371197758,-0.6549654623537574,0,0,0,0,1,0
1140,-0.7813596106310563,-1.336570772830146,-0.0005865053586004238,-0.10904248506519558,0.0,0.6825818621466696,1.6671964869929081,0.49280990548772835,-1.5352695137974117,0,0,0,0,1,0
1141,-1.288039654464424,-1.2473711467025586,0.6769060599589755,-1.0382165516642554,0.0,-0.2625027928368774,-0.3724044163205704,-1.6745989208039311,-0.29806010278848327,0,0,0,0,1,0
1142,-0.08968397565759198,0.2593827827229789,0.4914608648036562,-0.6497635938918602,0.0,1.3381070796660204,0.1609423119057458,-1.6952840302286853,1.8667483755073235,0,0,0,0,1,0
1143,0.05729404490507146,0.3431420755041091,0.19855049675457886,-0.1793193395902214,0.0,2.140236571535611,0.016653332679485412,1.3565648087471547,0.6596484716358082,0,0,0,0,0,1
1144,1.4468188102576933,-0.4065318885914543,-0.9671576417282058,0.8386231461532995,0.0,-0.0844767880146582,2.616566086191673,0.5950227744039933,-0.9341331263169562,0,0,0,0,1,0
1145,0.3478459439309879,-0.5685009370357046,-0.8782036701816215,0.9670254930419301,0.0,0.7696613277755474,0.4557609788039098,-0.21337635067837585,0.5302845161118123,0,0,0,0,1,0
1146,-0.5174409381124133,-1.0495236954953588,-0.3227970746724699,0.2624607292603293,0.0,-0.8199590247614287,-1.480079012074336,-2.1748237114075075,0.16555347404299037,0,0,0,0,1,0
